Year,State,Format,Total Salary,Total Benefits
2012,Arkansas,Total - Inflation Adjusted,3026018040.958499,836724492.5687803
2012,California,Total - Inflation Adjusted,39056522095.08862,14654963190.681528
2012,Colorado,Total - Inflation Adjusted,5196836399.963085,1343024502.3181357
2012,Connecticut,Total - Inflation Adjusted,5515313797.155393,2508436870.95672
2012,Delaware,Total - Inflation Adjusted,1021953501.0349213,482475935.90298533
2012,Florida,Total - Inflation Adjusted,14879877507.427921,4195890639.8231616
2012,Georgia,Total - Inflation Adjusted,10974997386.94856,3476278564.9319825
2012,Hawaii,Total - Inflation Adjusted,1339292380.6511433,482479327.7130432
2012,Idaho,Total - Inflation Adjusted,1232981747.4044564,428351692.2064481
2012,Illinois,Total - Inflation Adjusted,15877363621.308832,7063031775.258345
2012,Indiana,Total - Inflation Adjusted,6111405194.566331,3320419239.7568035
2012,Iowa,Total - Inflation Adjusted,3561216272.4007754,1180704909.5860972
2012,Kansas,Total - Inflation Adjusted,3119163928.7673,1001586812.2408575
2012,Kentucky,Total - Inflation Adjusted,4535257064.558444,1653005415.3155189
2012,Louisiana,Total - Inflation Adjusted,4830540133.97179,2214456256.605589
2012,Maine,Total - Inflation Adjusted,1541171784.691292,594450891.9462894
2012,Maryland,Total - Inflation Adjusted,7798464382.86271,3499587083.6495585
2012,Massachusetts,Total - Inflation Adjusted,8903451655.320616,3411077800.1898446
2012,Michigan,Total - Inflation Adjusted,9303072455.130331,4971294598.35599
2012,Minnesota,Total - Inflation Adjusted,6170799180.489422,1987974923.6124687
2012,Mississippi,Total - Inflation Adjusted,2717910537.7164044,840480356.9061779
2012,Missouri,Total - Inflation Adjusted,6008635611.020044,1766707933.2816236
2012,Montana,Total - Inflation Adjusted,980841371.3236666,295946733.5813336
2012,Nebraska,Total - Inflation Adjusted,2266570287.541171,733366995.279132
2012,Nevada,Total - Inflation Adjusted,2404971966.3485727,955018390.7498674
2012,New Hampshire,Total - Inflation Adjusted,1610761551.6482933,701098444.9920566
2012,New Jersey,Total - Inflation Adjusted,15368423652.731113,6354977858.440981
2012,New Mexico,Total - Inflation Adjusted,2011337711.2909708,612432007.666329
2012,New York,Total - Inflation Adjusted,32790534026.532215,16134699119.794903
2012,North Carolina,Total - Inflation Adjusted,8589399439.6504545,2712389801.54557
2012,North Dakota,Total - Inflation Adjusted,784387732.7727324,243070675.98608673
2012,Ohio,Total - Inflation Adjusted,12620538558.930096,4775726222.230156
2012,Oklahoma,Total - Inflation Adjusted,3290278484.979356,1069875254.7389952
2012,Oregon,Total - Inflation Adjusted,3202032632.100802,1787555128.50055
2012,Pennsylvania,Total - Inflation Adjusted,14066572332.705273,5791234153.551801
2012,Rhode Island,Total - Inflation Adjusted,1299895376.2258105,574803266.8844908
2012,South Carolina,Total - Inflation Adjusted,4438795117.116413,1446452097.0156465
2012,South Dakota,Total - Inflation Adjusted,735187266.6768472,209129963.34048912
2012,Tennessee,Total - Inflation Adjusted,5657065453.696602,1849291724.5702655
2012,Texas,Total - Inflation Adjusted,30653581760.351955,5307084924.68694
2012,United States,Total - Inflation Adjusted,345441554521.27954,128817208222.63113
2012,Utah,Total - Inflation Adjusted,2216667716.7633104,1003356206.4877049
2012,Vermont,Total - Inflation Adjusted,939668189.0313704,345977062.5380404
2012,Virginia,Total - Inflation Adjusted,9638178766.432947,3314390862.6806436
2012,Washington,Total - Inflation Adjusted,6984336128.899356,2403524794.0572214
2012,West Virginia,Total - Inflation Adjusted,1980290212.624723,1069909172.8395737
2012,Wisconsin,Total - Inflation Adjusted,5944617457.384746,2839402912.782048
2012,Wyoming,Total - Inflation Adjusted,963941112.40873,398011951.23893934
2013,Alabama,Per Student - Inflation Adjusted,5608.820653747256,2094.2627307597513
2013,Alaska,Per Student - Inflation Adjusted,9062.904288723748,6793.3673023645115
2013,Arizona,Per Student - Inflation Adjusted,4943.5590110624025,1406.5080774762075
2013,Arkansas,Per Student - Inflation Adjusted,6269.345755396497,1729.815918399948
2013,California,Per Student - Inflation Adjusted,6189.436083042177,2318.7480911095117
2013,Colorado,Per Student - Inflation Adjusted,6109.259563305569,1636.341504112656
2013,Connecticut,Per Student - Inflation Adjusted,10675.084986098414,4730.536969510097
2013,Delaware,Per Student - Inflation Adjusted,8472.860251921318,4145.184999179564
2013,Florida,Per Student - Inflation Adjusted,5481.767943855393,1574.6886401632046
2013,Georgia,Per Student - Inflation Adjusted,6272.436737574667,2075.650125845165
2013,Hawaii,Per Student - Inflation Adjusted,7186.466852397485,2719.9308930976267
2013,Idaho,Per Student - Inflation Adjusted,4648.003297896612,1595.1691767538068
2013,Illinois,Per Student - Inflation Adjusted,7644.243536712508,3508.253653580951
2013,Indiana,Per Student - Inflation Adjusted,5916.595753293651,3166.7445974569846
2013,Iowa,Per Student - Inflation Adjusted,7239.625074677437,2413.6679287175302
2013,Kansas,Per Student - Inflation Adjusted,6416.111815654885,1952.0775505639751
2013,Kentucky,Per Student - Inflation Adjusted,6493.130641367751,2407.930709998339
2013,Louisiana,Per Student - Inflation Adjusted,6448.5893658075165,3044.050394809159
2013,Maine,Per Student - Inflation Adjusted,8182.096672995782,3224.216852417258
2013,Maryland,Per Student - Inflation Adjusted,9030.526806339474,4115.398160131669
2013,Massachusetts,Per Student - Inflation Adjusted,9828.989767349742,3693.034347174446
2013,Michigan,Per Student - Inflation Adjusted,6425.807270544681,3508.720636499955
2013,Minnesota,Per Student - Inflation Adjusted,7779.89095604223,2536.729046516002
2013,Mississippi,Per Student - Inflation Adjusted,5333.378562021421,1772.6782791799542
2013,Missouri,Per Student - Inflation Adjusted,6706.764208171134,1996.3297414600643
2013,Montana,Per Student - Inflation Adjusted,6871.342331197244,2101.5787964908136
2013,Nebraska,Per Student - Inflation Adjusted,7509.641269630083,2562.6577171616505
2013,Nevada,Per Student - Inflation Adjusted,5528.577422165076,2186.636399595106
2013,New Hampshire,Per Student - Inflation Adjusted,8509.551766985915,3673.476657780923
2013,New Jersey,Per Student - Inflation Adjusted,11464.842051261538,5682.337107567593
2013,New Mexico,Per Student - Inflation Adjusted,5988.900275252763,1931.1745056180837
2013,New York,Per Student - Inflation Adjusted,12279.560465309514,6288.32527546173
2013,North Carolina,Per Student - Inflation Adjusted,5855.354279058561,1926.2489476866845
2013,North Dakota,Per Student - Inflation Adjusted,7989.5329307522215,2650.506099139038
2013,Ohio,Per Student - Inflation Adjusted,7498.611577828846,2862.527463007764
2013,Oklahoma,Per Student - Inflation Adjusted,4913.738816091721,1617.2841535609227
2013,Oregon,Per Student - Inflation Adjusted,5578.744730035215,3121.5473220819586
2013,Pennsylvania,Per Student - Inflation Adjusted,8447.954496241107,3848.306167743262
2013,Rhode Island,Per Student - Inflation Adjusted,9460.94051532905,4116.3877191743195
2013,South Carolina,Per Student - Inflation Adjusted,6316.644453907042,2144.263259015961
2013,South Dakota,Per Student - Inflation Adjusted,5650.259828488393,1636.1747244987257
2013,Tennessee,Per Student - Inflation Adjusted,5729.368958695848,1822.5453837450198
2013,Texas,Per Student - Inflation Adjusted,6302.268051186276,1059.528650015338
2013,United States,Per Student - Inflation Adjusted,7064.840039278813,2705.0319142532144
2013,Utah,Per Student - Inflation Adjusted,3930.9176698432475,1842.7701915942625
2013,Vermont,Per Student - Inflation Adjusted,10627.69733846044,4156.092385930585
2013,Virginia,Per Student - Inflation Adjusted,7624.118796631625,2897.273215909844
2013,Washington,Per Student - Inflation Adjusted,6646.156496468977,2272.272172027689
2013,West Virginia,Per Student - Inflation Adjusted,6845.1690504511635,3465.5135978511603
2013,Wisconsin,Per Student - Inflation Adjusted,6836.796713831879,3187.136184920158
2013,Wyoming,Per Student - Inflation Adjusted,10413.54119553341,4342.240672358305
2013,Alabama,Total - Inflation Adjusted,4176032556.572054,1559279315.7001667
2013,Alaska,Total - Inflation Adjusted,1188065698.4711776,890549768.9096627
2013,Arizona,Total - Inflation Adjusted,4655479472.057047,1324550351.4628272
2013,Arkansas,Total - Inflation Adjusted,2994969378.15775,826360742.964383
2013,California,Total - Inflation Adjusted,38428561435.19258,14396495216.786905
2013,Colorado,Total - Inflation Adjusted,5199368918.500492,1392632013.5972328
2013,Connecticut,Total - Inflation Adjusted,5527684595.298504,2449529993.168849
2013,Delaware,Total - Inflation Adjusted,1005601017.7831237,491970952.62704146
2013,Florida,Total - Inflation Adjusted,14691552814.839092,4220273628.8272147
2013,Georgia,Total - Inflation Adjusted,10554134186.348202,3492536342.7641892
2013,Hawaii,Total - Inflation Adjusted,1327771421.7398615,502534773.3733667
2013,Idaho,Total - Inflation Adjusted,1264583073.4781618,433998358.82497865
2013,Illinois,Total - Inflation Adjusted,15822219641.380127,7261463197.325428
2013,Indiana,Total - Inflation Adjusted,5933000196.119803,3175528323.790631
2013,Iowa,Total - Inflation Adjusted,3616114477.365844,1205599795.2156835
2013,Kansas,Total - Inflation Adjusted,3134848552.2249217,953765913.7736844
2013,Kentucky,Total - Inflation Adjusted,4447849971.355144,1649455941.0880167
2013,Louisiana,Total - Inflation Adjusted,4328007700.105521,2043033592.6809244
2013,Maine,Total - Inflation Adjusted,1511086678.4589581,595455479.3424115
2013,Maryland,Total - Inflation Adjusted,7759494921.122685,3536167001.632366
2013,Massachusetts,Total - Inflation Adjusted,9052188142.5967,3401165575.3406005
2013,Michigan,Total - Inflation Adjusted,8875116002.759048,4846125248.740413
2013,Minnesota,Total - Inflation Adjusted,6243009030.628767,2035604116.8123899
2013,Mississippi,Total - Inflation Adjusted,2628541223.9844584,873661665.2031125
2013,Missouri,Total - Inflation Adjusted,6017468511.254876,1791159684.1315823
2013,Montana,Total - Inflation Adjusted,981207831.4497241,300099901.7133366
2013,Nebraska,Total - Inflation Adjusted,2277237757.066431,777106275.5144869
2013,Nevada,Total - Inflation Adjusted,2387105495.538948,944138282.5935527
2013,New Hampshire,Total - Inflation Adjusted,1597268376.1611388,689523629.0552945
2013,New Jersey,Total - Inflation Adjusted,15347497036.425724,7606701445.616869
2013,New Mexico,Total - Inflation Adjusted,1959621548.4340744,631897936.8502061
2013,New York,Total - Inflation Adjusted,32292855072.574085,16537068198.878643
2013,North Carolina,Total - Inflation Adjusted,8596998766.025778,2828173086.266372
2013,North Dakota,Total - Inflation Adjusted,807142172.1191844,267766893.8927768
2013,Ohio,Total - Inflation Adjusted,12100641519.21361,4619306085.659726
2013,Oklahoma,Total - Inflation Adjusted,3299302146.47263,1085919856.1236188
2013,Oregon,Total - Inflation Adjusted,3146445294.71352,1760571191.07273
2013,Pennsylvania,Total - Inflation Adjusted,13716894974.760447,6248468283.324741
2013,Rhode Island,Total - Inflation Adjusted,1290481723.7933025,561479136.3925949
2013,South Carolina,Total - Inflation Adjusted,4562190739.073263,1548693257.6719842
2013,South Dakota,Total - Inflation Adjusted,736206354.8583902,213187709.30214274
2013,Tennessee,Total - Inflation Adjusted,5686179709.8725395,1808807191.0135603
2013,Texas,Total - Inflation Adjusted,30865496207.76435,5189040812.9418545
2013,United States,Total - Inflation Adjusted,341214941386.6647,130646375833.19351
2013,Utah,Total - Inflation Adjusted,2210414725.0851502,1036219531.1724832
2013,Vermont,Total - Inflation Adjusted,947990891.6753354,370723285.1640352
2013,Virginia,Total - Inflation Adjusted,9643599772.233356,3664702938.224113
2013,Washington,Total - Inflation Adjusted,6984453377.228652,2387931610.559948
2013,West Virginia,Total - Inflation Adjusted,1932458708.6453443,978348117.0028713
2013,Wisconsin,Total - Inflation Adjusted,5905194698.885396,2752848741.4310336
2013,Wyoming,Total - Inflation Adjusted,953182185.1249294,397458057.2770118
2014,Alabama,Per Student - Inflation Adjusted,5616.789792703062,2170.9581360404104
2014,Alaska,Per Student - Inflation Adjusted,8969.878492663485,6935.336038420946
2014,Arizona,Per Student - Inflation Adjusted,5008.579490061236,1610.1867699339116
2014,Arkansas,Per Student - Inflation Adjusted,6204.3625704501055,1815.1825344590595
2014,California,Per Student - Inflation Adjusted,6339.957130567813,2307.6803699322095
2014,Colorado,Per Student - Inflation Adjusted,6204.045070067109,1692.6821280676966
2014,Connecticut,Per Student - Inflation Adjusted,10855.239560053873,5346.202828366434
2014,Delaware,Per Student - Inflation Adjusted,8283.158009108936,4150.200782196188
2014,Florida,Per Student - Inflation Adjusted,5500.913101198354,1699.6561882045542
2014,Georgia,Per Student - Inflation Adjusted,6106.92279773734,2148.2404362225466
2014,Hawaii,Per Student - Inflation Adjusted,7461.171414108745,2830.2312588993523
2014,Idaho,Per Student - Inflation Adjusted,4386.399170567557,1566.4045619475805
2014,Illinois,Per Student - Inflation Adjusted,7622.374022358493,4075.5881921919745
2014,Indiana,Per Student - Inflation Adjusted,5802.877862006306,3093.931749411674
2014,Iowa,Per Student - Inflation Adjusted,7310.676232568332,2464.18616217142
2014,Kansas,Per Student - Inflation Adjusted,6348.507744330585,2002.1464668878116
2014,Kentucky,Per Student - Inflation Adjusted,6341.59937392814,2386.606585829549
2014,Louisiana,Per Student - Inflation Adjusted,6427.050770110515,3175.0366748337156
2014,Maine,Per Student - Inflation Adjusted,8287.30741066603,3452.4115783930306
2014,Maryland,Per Student - Inflation Adjusted,9008.723022279764,4111.42194231432
2014,Massachusetts,Per Student - Inflation Adjusted,10125.16385178668,3733.8701937750275
2014,Michigan,Per Student - Inflation Adjusted,6299.919237443029,3591.2577803641866
2014,Minnesota,Per Student - Inflation Adjusted,7864.856728655383,2608.933491950687
2014,Mississippi,Per Student - Inflation Adjusted,5246.956587957308,1817.7334858121014
2014,Missouri,Per Student - Inflation Adjusted,6771.221185278884,2038.2320276587413
2014,Montana,Per Student - Inflation Adjusted,6833.99867479967,2162.495108590189
2014,Nebraska,Per Student - Inflation Adjusted,7469.240303152487,2550.392990299545
2014,Nevada,Per Student - Inflation Adjusted,5500.278100432361,2209.1786131797653
2014,New Hampshire,Per Student - Inflation Adjusted,8588.330618614062,3915.611792317938
2014,New Jersey,Per Student - Inflation Adjusted,11472.591684068188,4861.795778515163
2014,New Mexico,Per Student - Inflation Adjusted,6716.206032707913,2085.495791568967
2014,New York,Per Student - Inflation Adjusted,12531.214599002504,6546.956431992561
2014,North Carolina,Per Student - Inflation Adjusted,5796.144664228963,1984.9795496278546
2014,North Dakota,Per Student - Inflation Adjusted,8102.314170269671,2699.4211011047323
2014,Ohio,Per Student - Inflation Adjusted,7398.2078036737885,2849.1280058321872
2014,Oklahoma,Per Student - Inflation Adjusted,4901.461429811608,1647.695608283792
2014,Oregon,Per Student - Inflation Adjusted,5635.259556362212,3290.0156066347786
2014,Pennsylvania,Per Student - Inflation Adjusted,8337.133074218367,4128.588859574277
2014,Rhode Island,Per Student - Inflation Adjusted,9532.587705935171,4195.154457112886
2014,South Carolina,Per Student - Inflation Adjusted,6278.274469953912,2197.814289126299
2014,South Dakota,Per Student - Inflation Adjusted,5766.17919704752,1710.3745632029581
2014,Tennessee,Per Student - Inflation Adjusted,5661.8967436667235,1864.362248956334
2014,Texas,Per Student - Inflation Adjusted,6400.44642767321,1058.7980875594176
2014,United States,Per Student - Inflation Adjusted,7096.210197998628,2763.3591092668166
2014,Utah,Per Student - Inflation Adjusted,4077.6464705369185,1901.4112591653225
2014,Vermont,Per Student - Inflation Adjusted,10685.223579103702,4420.27317694658
2014,Virginia,Per Student - Inflation Adjusted,7590.678725504172,2831.643588189234
2014,Washington,Per Student - Inflation Adjusted,6752.674783596252,2427.4874972126354
2014,West Virginia,Per Student - Inflation Adjusted,6709.177231125712,3461.6190894999336
2014,Wisconsin,Per Student - Inflation Adjusted,6792.537504095935,3084.658548570358
2014,Wyoming,Per Student - Inflation Adjusted,10286.640167263147,4285.499738509036
2014,Alabama,Total - Inflation Adjusted,4156877048.8703723,1606684412.2607863
2014,Alaska,Total - Inflation Adjusted,1170919515.9135108,905331540.3657191
2014,Arizona,Total - Inflation Adjusted,4727781056.510092,1519912652.4167085
2014,Arkansas,Total - Inflation Adjusted,2977355462.235466,871069964.5536598
2014,California,Total - Inflation Adjusted,39464238906.93075,14364560345.026787
2014,Colorado,Total - Inflation Adjusted,5367931897.681379,1464559197.7135098
2014,Connecticut,Total - Inflation Adjusted,5547919580.31546,2732346985.6503916
2014,Delaware,Total - Inflation Adjusted,999139765.5943468,500609422.8442607
2014,Florida,Total - Inflation Adjusted,14896605590.274437,4602701233.2141075
2014,Georgia,Total - Inflation Adjusted,10376800422.574034,3650260299.814033
2014,Hawaii,Total - Inflation Adjusted,1393933974.588172,528757474.04027414
2014,Idaho,Total - Inflation Adjusted,1234561920.270736,440866799.05335987
2014,Illinois,Total - Inflation Adjusted,15706908171.180351,8398292406.614777
2014,Indiana,Total - Inflation Adjusted,5844196704.952146,3115962991.504921
2014,Iowa,Total - Inflation Adjusted,3668224252.5182023,1236436267.3593233
2014,Kansas,Total - Inflation Adjusted,3149078281.451472,993134629.0400826
2014,Kentucky,Total - Inflation Adjusted,4355339969.308137,1639094632.391303
2014,Louisiana,Total - Inflation Adjusted,4276824314.2508793,2112796445.1910512
2014,Maine,Total - Inflation Adjusted,1481016665.841805,616976597.699254
2014,Maryland,Total - Inflation Adjusted,7799468072.191676,3559541681.760635
2014,Massachusetts,Total - Inflation Adjusted,9320801812.529522,3437243818.717046
2014,Michigan,Total - Inflation Adjusted,8590141465.626049,4896799648.326092
2014,Minnesota,Total - Inflation Adjusted,6327909633.27645,2099096851.079199
2014,Mississippi,Total - Inflation Adjusted,2583709728.7649627,895090510.7707168
2014,Missouri,Total - Inflation Adjusted,6046643707.782065,1820121307.6580176
2014,Montana,Total - Inflation Adjusted,984327825.3130996,311472255.0353421
2014,Nebraska,Total - Inflation Adjusted,2296028105.876232,783986178.4711198
2014,Nevada,Total - Inflation Adjusted,2396826813.675321,962683057.8239831
2014,New Hampshire,Total - Inflation Adjusted,1587519432.2457645,723785916.197141
2014,New Jersey,Total - Inflation Adjusted,15319926661.266056,6492199659.043613
2014,New Mexico,Total - Inflation Adjusted,2193761232.513011,681201451.0349419
2014,New York,Total - Inflation Adjusted,32823172076.931255,17148535082.610247
2014,North Carolina,Total - Inflation Adjusted,8354511293.457352,2861126235.82274
2014,North Dakota,Total - Inflation Adjusted,836742699.0071874,278774094.90231454
2014,Ohio,Total - Inflation Adjusted,11848722344.686344,4563059668.153615
2014,Oklahoma,Total - Inflation Adjusted,3284320306.6611624,1104067073.2012987
2014,Oregon,Total - Inflation Adjusted,3192587877.0399885,1863917748.4201386
2014,Pennsylvania,Total - Inflation Adjusted,13383529049.552317,6627586201.669013
2014,Rhode Island,Total - Inflation Adjusted,1287699441.2663994,566698769.8083739
2014,South Carolina,Total - Inflation Adjusted,4579283937.724744,1603058338.9211833
2014,South Dakota,Total - Inflation Adjusted,753368193.2611737,223465528.18429795
2014,Tennessee,Total - Inflation Adjusted,5619900201.6275215,1850537844.349097
2014,Texas,Total - Inflation Adjusted,31678784644.747196,5240466442.197293
2014,United States,Total - Inflation Adjusted,343307584886.16907,133688530870.21306
2014,Utah,Total - Inflation Adjusted,2325981529.939699,1084606489.3814178
2014,Vermont,Total - Inflation Adjusted,940193082.4187514,388940158.82871103
2014,Virginia,Total - Inflation Adjusted,9664534296.135138,3605284728.319197
2014,Washington,Total - Inflation Adjusted,7142796262.815493,2567732890.52679
2014,West Virginia,Total - Inflation Adjusted,1880346750.9968548,970169497.8892628
2014,Wisconsin,Total - Inflation Adjusted,5876355114.434079,2668592908.744664
2014,Wyoming,Total - Inflation Adjusted,953900340.3329517,397403186.27893215
2015,Alabama,Per Student - Inflation Adjusted,5586.7885381975575,2253.445299412024
2015,Alaska,Per Student - Inflation Adjusted,8962.287604416508,8440.568475525482
2015,Arizona,Per Student - Inflation Adjusted,4856.257833966538,1535.5135131787679
2015,Arkansas,Per Student - Inflation Adjusted,6214.538595604712,1772.0340117079786
2015,California,Per Student - Inflation Adjusted,6742.508266211625,2610.2262205549237
2015,Colorado,Per Student - Inflation Adjusted,6334.309845388462,1753.9563580148965
2015,Connecticut,Per Student - Inflation Adjusted,11158.99972606293,5574.483123897757
2015,Delaware,Per Student - Inflation Adjusted,8368.725292568432,4145.7397337336915
2015,Florida,Per Student - Inflation Adjusted,5484.801438408926,1697.2666622786232
2015,Georgia,Per Student - Inflation Adjusted,6199.917763243199,2207.8435211543697
2015,Hawaii,Per Student - Inflation Adjusted,7802.9045154315645,3046.6009963825777
2015,Idaho,Per Student - Inflation Adjusted,4499.59648840429,1625.1191051162753
2015,Illinois,Per Student - Inflation Adjusted,7750.780432774723,4595.996147424284
2015,Indiana,Per Student - Inflation Adjusted,5801.263647857513,3140.174323496258
2015,Iowa,Per Student - Inflation Adjusted,7540.055648144299,2509.5000996168014
2015,Kansas,Per Student - Inflation Adjusted,6425.5460134257655,1990.2050938608074
2015,Kentucky,Per Student - Inflation Adjusted,6367.671432390307,2559.5587858805675
2015,Louisiana,Per Student - Inflation Adjusted,6439.764637015995,3311.004346218316
2015,Maine,Per Student - Inflation Adjusted,8536.424609178877,3636.6630048697584
2015,Maryland,Per Student - Inflation Adjusted,9106.376179101895,4080.592783293139
2015,Massachusetts,Per Student - Inflation Adjusted,10419.229090599729,4016.978574386395
2015,Michigan,Per Student - Inflation Adjusted,6278.12019298946,3878.151325249684
2015,Minnesota,Per Student - Inflation Adjusted,8137.553083646553,2740.1396536794114
2015,Mississippi,Per Student - Inflation Adjusted,5413.066960525193,1854.9759826509824
2015,Missouri,Per Student - Inflation Adjusted,6872.13906614548,2099.1384478345744
2015,Montana,Per Student - Inflation Adjusted,6954.77666288319,2143.3596716610673
2015,Nebraska,Per Student - Inflation Adjusted,7538.783798786457,2593.105171507056
2015,Nevada,Per Student - Inflation Adjusted,5591.734619033608,2218.8118630523372
2015,New Hampshire,Per Student - Inflation Adjusted,8753.12817284189,3921.720318636258
2015,New Jersey,Per Student - Inflation Adjusted,11476.244612039422,5050.546411511008
2015,New Mexico,Per Student - Inflation Adjusted,6124.498183373926,2152.2191351366305
2015,New York,Per Student - Inflation Adjusted,12532.35788137056,6800.741573989039
2015,North Carolina,Per Student - Inflation Adjusted,5941.395357874062,1997.2274415972663
2015,North Dakota,Per Student - Inflation Adjusted,8351.995581784515,3012.174099662199
2015,Ohio,Per Student - Inflation Adjusted,7493.116797484811,2894.3160591688766
2015,Oklahoma,Per Student - Inflation Adjusted,4869.922061682835,1655.8608998511133
2015,Oregon,Per Student - Inflation Adjusted,5894.27170858993,3380.021197269054
2015,Pennsylvania,Per Student - Inflation Adjusted,8389.477091065179,4542.795884541576
2015,Rhode Island,Per Student - Inflation Adjusted,9631.345589685185,4400.413979507308
2015,South Carolina,Per Student - Inflation Adjusted,6305.492130451385,2254.858465365181
2015,South Dakota,Per Student - Inflation Adjusted,5841.245373824534,1702.5062468126375
2015,Tennessee,Per Student - Inflation Adjusted,5653.000798356645,1876.7061268076093
2015,Texas,Per Student - Inflation Adjusted,6573.015315891399,1150.9475752953283
2015,United States,Per Student - Inflation Adjusted,7217.560307126462,2908.7738339204093
2015,Utah,Per Student - Inflation Adjusted,4211.865029834123,1999.531989151646
2015,Vermont,Per Student - Inflation Adjusted,11163.782749289003,4810.188623893608
2015,Virginia,Per Student - Inflation Adjusted,7590.1795574520565,2990.172192822272
2015,Washington,Per Student - Inflation Adjusted,6994.899705445526,2518.4682681656845
2015,West Virginia,Per Student - Inflation Adjusted,6820.460674289249,3408.1431997368845
2015,Wisconsin,Per Student - Inflation Adjusted,6905.989825977265,3061.591425993378
2015,Wyoming,Per Student - Inflation Adjusted,10321.894567949184,4393.06551655089
2015,Alabama,Total - Inflation Adjusted,4106140649.624757,1656221800.694535
2015,Alaska,Total - Inflation Adjusted,1171863518.4527903,1103646736.7416856
2015,Arizona,Total - Inflation Adjusted,4589059676.695747,1451025756.0931566
2015,Arkansas,Total - Inflation Adjusted,2981004006.9384804,850013885.5704731
2015,California,Total - Inflation Adjusted,41982406968.79733,16252608565.318842
2015,Colorado,Total - Inflation Adjusted,5525540838.736985,1530014123.5195193
2015,Connecticut,Total - Inflation Adjusted,5639377878.568208,2817155024.0250196
2015,Delaware,Total - Inflation Adjusted,1019687286.3124087,505137257.0068238
2015,Florida,Total - Inflation Adjusted,15048315062.342558,4656703582.670457
2015,Georgia,Total - Inflation Adjusted,10650255634.723354,3792647175.7285323
2015,Hawaii,Total - Inflation Adjusted,1423125511.9748979,555650330.4770663
2015,Idaho,Total - Inflation Adjusted,1233479728.1119165,445494044.4284517
2015,Illinois,Total - Inflation Adjusted,15866791432.04149,9408577369.98166
2015,Indiana,Total - Inflation Adjusted,5825714679.999335,3153411340.274409
2015,Iowa,Total - Inflation Adjusted,3810071511.930962,1268080552.9496071
2015,Kansas,Total - Inflation Adjusted,3192979986.9628143,988971580.7951673
2015,Kentucky,Total - Inflation Adjusted,4383985381.776487,1762190767.318871
2015,Louisiana,Total - Inflation Adjusted,4256781966.129863,2188626638.2928963
2015,Maine,Total - Inflation Adjusted,1503914035.4154365,640692483.4366084
2015,Maryland,Total - Inflation Adjusted,7959955083.059605,3566875434.849183
2015,Massachusetts,Total - Inflation Adjusted,9545372921.298025,3680077637.0522184
2015,Michigan,Total - Inflation Adjusted,8444123131.42304,5216155329.561516
2015,Minnesota,Total - Inflation Adjusted,6567363739.129503,2211413395.762192
2015,Mississippi,Total - Inflation Adjusted,2653424529.641477,909289675.0010241
2015,Missouri,Total - Inflation Adjusted,6135299119.45898,1874071115.8303375
2015,Montana,Total - Inflation Adjusted,1004596848.0341547,309601832.2713757
2015,Nebraska,Total - Inflation Adjusted,2354219250.582407,809778876.7826172
2015,Nevada,Total - Inflation Adjusted,2454482287.908187,973944191.4594388
2015,New Hampshire,Total - Inflation Adjusted,1602163854.783334,717828516.413602
2015,New Jersey,Total - Inflation Adjusted,15369329840.261778,6763845985.053567
2015,New Mexico,Total - Inflation Adjusted,1998403630.4905865,702264124.0156736
2015,New York,Total - Inflation Adjusted,32979301696.399975,17896359720.00213
2015,North Carolina,Total - Inflation Adjusted,8704333726.580833,2926004675.09233
2015,North Dakota,Total - Inflation Adjusted,885821336.7220136,319474427.03027946
2015,Ohio,Total - Inflation Adjusted,11990657672.952621,4631551402.805722
2015,Oklahoma,Total - Inflation Adjusted,3271199809.5208063,1112263787.903746
2015,Oregon,Total - Inflation Adjusted,3361953327.032571,1927882301.2251024
2015,Pennsylvania,Total - Inflation Adjusted,13334478485.737797,7220458384.381167
2015,Rhode Island,Total - Inflation Adjusted,1296128635.9675808,592180670.3661835
2015,South Carolina,Total - Inflation Adjusted,4649679060.832532,1662735408.6878572
2015,South Dakota,Total - Inflation Adjusted,775927029.9000998,226154382.73743483
2015,Tennessee,Total - Inflation Adjusted,5622079640.250829,1866441106.734021
2015,Texas,Total - Inflation Adjusted,32897077178.94088,5760339448.90481
2015,United States,Total - Inflation Adjusted,350156045897.67993,141117294347.2586
2015,Utah,Total - Inflation Adjusted,2417244277.991758,1147558151.109217
2015,Vermont,Total - Inflation Adjusted,950975896.5176992,409750729.27016985
2015,Virginia,Total - Inflation Adjusted,9714419093.766905,3827020806.9629846
2015,Washington,Total - Inflation Adjusted,7501047919.634223,2700703627.1804557
2015,West Virginia,Total - Inflation Adjusted,1906760905.4790664,952796706.4958059
2015,Wisconsin,Total - Inflation Adjusted,5951674509.607182,2638521064.089333
2015,Wyoming,Total - Inflation Adjusted,968885057.3471355,412363999.2327777
2016,Alabama,Per Student - Inflation Adjusted,5568.109371570247,2251.3573742799126
2016,Alaska,Per Student - Inflation Adjusted,8995.699816549886,5400.18869137065
2016,Arizona,Per Student - Inflation Adjusted,4900.648964981378,1563.0553655826693
2016,Arkansas,Per Student - Inflation Adjusted,6201.024552695548,1771.2986065453083
2016,California,Per Student - Inflation Adjusted,7200.201194292212,3012.8209655078485
2016,Colorado,Per Student - Inflation Adjusted,6483.422861885236,1925.2996882383281
